experiment_id,timestamp,instance_id,scale,event_type,instance_seed,dynamic_seed,algorithm_seed,budget_sec,algorithm,status,error_message,runtime_sec,makespan,objective,loaded_travel,empty_travel,empty_travel_ratio,machine_waiting_for_agv,queue_wait,response_latency,feasible,event_count,notes
main|L|breakdown|46|B-CORE,2026-06-03T15:05:22,L_breakdown_seed46,L,breakdown,46,30046,30046,1.0,B-CORE,solved,,0.169727,146.363584,146.363584,1183.852255,695.595955,0.370106,20.672320,20.672320,0.000505,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|breakdown|46|B-CORE-no-graph,2026-06-03T15:05:22,L_breakdown_seed46,L,breakdown,46,30046,30046,1.0,B-CORE-no-graph,solved,,0.165348,146.363584,146.363584,1183.852255,695.595955,0.370106,20.672320,20.672320,0.000455,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|breakdown|46|B-CORE-no-bottleneck,2026-06-03T15:05:22,L_breakdown_seed46,L,breakdown,46,30046,30046,1.0,B-CORE-no-bottleneck,solved,,0.169577,155.072570,155.072570,1308.173461,879.480020,0.402020,25.796037,25.796037,0.000453,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|breakdown|46|B-CORE-no-qp,2026-06-03T15:05:22,L_breakdown_seed46,L,breakdown,46,30046,30046,1.0,B-CORE-no-qp,solved,,0.165333,155.145514,155.145514,1322.458576,667.258797,0.335354,22.236110,22.236110,0.000384,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|breakdown|46|B-CORE-no-transport,2026-06-03T15:05:22,L_breakdown_seed46,L,breakdown,46,30046,30046,1.0,B-CORE-no-transport,solved,,0.182124,195.859512,195.859512,1557.782772,1374.912472,0.468822,36.722348,36.722348,0.000446,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|breakdown|47|B-CORE,2026-06-03T15:05:25,L_breakdown_seed47,L,breakdown,47,30047,30047,1.0,B-CORE,solved,,0.211924,148.416481,148.416481,1414.476488,755.461515,0.348149,21.182537,21.182537,0.000452,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|breakdown|47|B-CORE-no-graph,2026-06-03T15:05:25,L_breakdown_seed47,L,breakdown,47,30047,30047,1.0,B-CORE-no-graph,solved,,0.201391,148.416481,148.416481,1414.476488,755.461515,0.348149,21.182537,21.182537,0.000445,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|breakdown|47|B-CORE-no-bottleneck,2026-06-03T15:05:25,L_breakdown_seed47,L,breakdown,47,30047,30047,1.0,B-CORE-no-bottleneck,solved,,0.201484,161.583494,161.583494,1483.762016,954.372022,0.391435,25.876908,25.876908,0.000641,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|breakdown|47|B-CORE-no-qp,2026-06-03T15:05:25,L_breakdown_seed47,L,breakdown,47,30047,30047,1.0,B-CORE-no-qp,solved,,0.199667,145.518381,145.518381,1404.423314,687.981583,0.328799,20.440341,20.440341,0.000431,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|breakdown|47|B-CORE-no-transport,2026-06-03T15:05:25,L_breakdown_seed47,L,breakdown,47,30047,30047,1.0,B-CORE-no-transport,solved,,0.206331,203.596449,203.596449,1663.357312,1413.011116,0.459311,34.321414,34.321414,0.000465,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|breakdown|48|B-CORE,2026-06-03T15:05:26,L_breakdown_seed48,L,breakdown,48,30048,30048,1.0,B-CORE,solved,,0.179664,153.300778,153.300778,1258.336155,737.482731,0.369514,21.168458,21.168458,0.000418,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|breakdown|48|B-CORE-no-graph,2026-06-03T15:05:26,L_breakdown_seed48,L,breakdown,48,30048,30048,1.0,B-CORE-no-graph,solved,,0.181315,153.300778,153.300778,1258.336155,737.482731,0.369514,21.168458,21.168458,0.000479,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|breakdown|48|B-CORE-no-bottleneck,2026-06-03T15:05:26,L_breakdown_seed48,L,breakdown,48,30048,30048,1.0,B-CORE-no-bottleneck,solved,,0.189919,168.499215,168.499215,1365.807177,888.422620,0.394114,26.929159,26.929159,0.000405,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|breakdown|48|B-CORE-no-qp,2026-06-03T15:05:26,L_breakdown_seed48,L,breakdown,48,30048,30048,1.0,B-CORE-no-qp,solved,,0.179666,153.300778,153.300778,1258.336155,737.482731,0.369514,21.168458,21.168458,0.000424,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|breakdown|48|B-CORE-no-transport,2026-06-03T15:05:26,L_breakdown_seed48,L,breakdown,48,30048,30048,1.0,B-CORE-no-transport,solved,,0.190038,199.395423,199.395423,1607.907330,1350.364813,0.456471,35.115990,35.115990,0.000512,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|breakdown|49|B-CORE,2026-06-03T15:05:27,L_breakdown_seed49,L,breakdown,49,30049,30049,1.0,B-CORE,solved,,0.179137,145.958554,145.958554,1292.151813,766.956532,0.372470,21.772656,21.772656,0.000461,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|breakdown|49|B-CORE-no-graph,2026-06-03T15:05:27,L_breakdown_seed49,L,breakdown,49,30049,30049,1.0,B-CORE-no-graph,solved,,0.177436,145.958554,145.958554,1292.151813,766.956532,0.372470,21.772656,21.772656,0.000432,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|breakdown|49|B-CORE-no-bottleneck,2026-06-03T15:05:27,L_breakdown_seed49,L,breakdown,49,30049,30049,1.0,B-CORE-no-bottleneck,solved,,0.181322,153.064550,153.064550,1338.131677,827.193068,0.382018,25.346529,25.346529,0.000449,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|breakdown|49|B-CORE-no-qp,2026-06-03T15:05:27,L_breakdown_seed49,L,breakdown,49,30049,30049,1.0,B-CORE-no-qp,solved,,0.175123,145.803314,145.803314,1239.622586,781.204227,0.386577,20.927638,20.927638,0.000447,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|breakdown|49|B-CORE-no-transport,2026-06-03T15:05:27,L_breakdown_seed49,L,breakdown,49,30049,30049,1.0,B-CORE-no-transport,solved,,0.181168,185.065421,185.065421,1551.855787,1284.669610,0.452903,34.038548,34.038548,0.000384,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|breakdown|50|B-CORE,2026-06-03T15:05:29,L_breakdown_seed50,L,breakdown,50,30050,30050,1.0,B-CORE,solved,,0.174802,163.613524,163.613524,1374.622397,755.945560,0.354809,22.068513,22.068513,0.000435,true,3,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|breakdown|50|B-CORE-no-graph,2026-06-03T15:05:30,L_breakdown_seed50,L,breakdown,50,30050,30050,1.0,B-CORE-no-graph,solved,,0.171539,163.613524,163.613524,1374.622397,755.945560,0.354809,22.068513,22.068513,0.000454,true,3,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|breakdown|50|B-CORE-no-bottleneck,2026-06-03T15:05:30,L_breakdown_seed50,L,breakdown,50,30050,30050,1.0,B-CORE-no-bottleneck,solved,,0.195394,161.472341,161.472341,1448.861599,952.109303,0.396552,25.917963,25.917963,0.000485,true,3,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|breakdown|50|B-CORE-no-qp,2026-06-03T15:05:30,L_breakdown_seed50,L,breakdown,50,30050,30050,1.0,B-CORE-no-qp,solved,,0.193714,160.046780,160.046780,1416.979440,784.889752,0.356465,22.450060,22.450060,0.000453,true,3,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|breakdown|50|B-CORE-no-transport,2026-06-03T15:05:30,L_breakdown_seed50,L,breakdown,50,30050,30050,1.0,B-CORE-no-transport,solved,,0.199691,199.009911,199.009911,1629.807819,1386.826835,0.459726,34.465355,34.465355,0.000455,true,3,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|breakdown|51|B-CORE,2026-06-03T15:05:31,L_breakdown_seed51,L,breakdown,51,30051,30051,1.0,B-CORE,solved,,0.207428,156.062332,156.062332,1433.081738,745.090047,0.342071,21.542042,21.542042,0.000462,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|breakdown|51|B-CORE-no-graph,2026-06-03T15:05:31,L_breakdown_seed51,L,breakdown,51,30051,30051,1.0,B-CORE-no-graph,solved,,0.207391,156.062332,156.062332,1433.081738,745.090047,0.342071,21.542042,21.542042,0.000503,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|breakdown|51|B-CORE-no-bottleneck,2026-06-03T15:05:31,L_breakdown_seed51,L,breakdown,51,30051,30051,1.0,B-CORE-no-bottleneck,solved,,0.214120,184.248802,184.248802,1635.609969,1020.735669,0.384263,27.872623,27.872623,0.000504,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|breakdown|51|B-CORE-no-qp,2026-06-03T15:05:31,L_breakdown_seed51,L,breakdown,51,30051,30051,1.0,B-CORE-no-qp,solved,,0.206612,154.334818,154.334818,1420.774341,720.671301,0.336535,21.212115,21.212115,0.000445,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|breakdown|51|B-CORE-no-transport,2026-06-03T15:05:31,L_breakdown_seed51,L,breakdown,51,30051,30051,1.0,B-CORE-no-transport,solved,,0.215190,213.922698,213.922698,1772.938938,1429.893566,0.446447,35.053041,35.053041,0.000494,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|42|B-CORE,2026-06-03T15:05:33,L_rush_job_seed42,L,rush_job,42,40042,40042,1.0,B-CORE,solved,,0.192670,149.108961,149.108961,1358.183647,855.817722,0.386548,23.490518,23.490518,0.000445,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|42|B-CORE-no-graph,2026-06-03T15:05:33,L_rush_job_seed42,L,rush_job,42,40042,40042,1.0,B-CORE-no-graph,solved,,0.188040,149.108961,149.108961,1358.183647,855.817722,0.386548,23.490518,23.490518,0.000410,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|42|B-CORE-no-bottleneck,2026-06-03T15:05:34,L_rush_job_seed42,L,rush_job,42,40042,40042,1.0,B-CORE-no-bottleneck,solved,,0.191969,167.056539,167.056539,1526.012544,946.717125,0.382863,27.521293,27.521293,0.000450,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|42|B-CORE-no-qp,2026-06-03T15:05:34,L_rush_job_seed42,L,rush_job,42,40042,40042,1.0,B-CORE-no-qp,solved,,0.192647,160.855602,160.855602,1416.827137,776.743694,0.354100,23.366957,23.366957,0.000436,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|42|B-CORE-no-transport,2026-06-03T15:05:34,L_rush_job_seed42,L,rush_job,42,40042,40042,1.0,B-CORE-no-transport,solved,,0.195637,205.532813,205.532813,1723.863756,1403.010415,0.448694,35.662633,35.662633,0.000468,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|43|B-CORE,2026-06-03T15:05:34,L_rush_job_seed43,L,rush_job,43,40043,40043,1.0,B-CORE,solved,,0.195186,153.875131,153.875131,1418.438335,788.126150,0.357173,22.398490,22.398490,0.000421,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|43|B-CORE-no-graph,2026-06-03T15:05:34,L_rush_job_seed43,L,rush_job,43,40043,40043,1.0,B-CORE-no-graph,solved,,0.192271,153.875131,153.875131,1418.438335,788.126150,0.357173,22.398490,22.398490,0.000426,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|43|B-CORE-no-bottleneck,2026-06-03T15:05:35,L_rush_job_seed43,L,rush_job,43,40043,40043,1.0,B-CORE-no-bottleneck,solved,,0.194444,168.610479,168.610479,1498.749864,936.180730,0.384479,28.305128,28.305128,0.000485,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|43|B-CORE-no-qp,2026-06-03T15:05:35,L_rush_job_seed43,L,rush_job,43,40043,40043,1.0,B-CORE-no-qp,solved,,0.191540,163.930959,163.930959,1422.446610,783.347980,0.355132,22.509618,22.509618,0.000442,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|43|B-CORE-no-transport,2026-06-03T15:05:35,L_rush_job_seed43,L,rush_job,43,40043,40043,1.0,B-CORE-no-transport,solved,,0.196248,209.737234,209.737234,1687.474226,1479.130184,0.467103,37.275527,37.275527,0.000675,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|44|B-CORE,2026-06-03T15:05:36,L_rush_job_seed44,L,rush_job,44,40044,40044,1.0,B-CORE,solved,,0.183787,154.354225,154.354225,1344.580688,774.365240,0.365448,22.275669,22.275669,0.000490,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|44|B-CORE-no-graph,2026-06-03T15:05:36,L_rush_job_seed44,L,rush_job,44,40044,40044,1.0,B-CORE-no-graph,solved,,0.181176,154.354225,154.354225,1344.580688,774.365240,0.365448,22.275669,22.275669,0.000489,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|44|B-CORE-no-bottleneck,2026-06-03T15:05:37,L_rush_job_seed44,L,rush_job,44,40044,40044,1.0,B-CORE-no-bottleneck,solved,,0.189463,173.335125,173.335125,1402.934347,969.112424,0.408555,27.534114,27.534114,0.000450,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|44|B-CORE-no-qp,2026-06-03T15:05:37,L_rush_job_seed44,L,rush_job,44,40044,40044,1.0,B-CORE-no-qp,solved,,0.181077,160.186336,160.186336,1372.229935,751.183727,0.353762,21.391364,21.391364,0.000485,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|44|B-CORE-no-transport,2026-06-03T15:05:37,L_rush_job_seed44,L,rush_job,44,40044,40044,1.0,B-CORE-no-transport,solved,,0.188324,218.598569,218.598569,1668.262761,1526.597534,0.477829,37.431887,37.431887,0.000455,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|45|B-CORE,2026-06-03T15:05:39,L_rush_job_seed45,L,rush_job,45,40045,40045,1.0,B-CORE,solved,,0.199143,166.055345,166.055345,1530.657285,859.723257,0.359660,25.978237,25.978237,0.000424,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|45|B-CORE-no-graph,2026-06-03T15:05:39,L_rush_job_seed45,L,rush_job,45,40045,40045,1.0,B-CORE-no-graph,solved,,0.194358,166.055345,166.055345,1530.657285,859.723257,0.359660,25.978237,25.978237,0.000436,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|45|B-CORE-no-bottleneck,2026-06-03T15:05:39,L_rush_job_seed45,L,rush_job,45,40045,40045,1.0,B-CORE-no-bottleneck,solved,,0.191261,164.216131,164.216131,1484.808806,842.203271,0.361925,27.023471,27.023471,0.000431,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|45|B-CORE-no-qp,2026-06-03T15:05:39,L_rush_job_seed45,L,rush_job,45,40045,40045,1.0,B-CORE-no-qp,solved,,0.195147,150.687610,150.687610,1523.263525,715.038748,0.319456,25.027627,25.027627,0.000449,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|45|B-CORE-no-transport,2026-06-03T15:05:39,L_rush_job_seed45,L,rush_job,45,40045,40045,1.0,B-CORE-no-transport,solved,,0.199412,206.429295,206.429295,1713.165046,1421.894362,0.453546,37.605302,37.605302,0.000469,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|46|B-CORE,2026-06-03T15:05:40,L_rush_job_seed46,L,rush_job,46,40046,40046,1.0,B-CORE,solved,,0.178266,160.576360,160.576360,1314.969669,688.676198,0.343712,19.851663,19.851663,0.000474,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|46|B-CORE-no-graph,2026-06-03T15:05:40,L_rush_job_seed46,L,rush_job,46,40046,40046,1.0,B-CORE-no-graph,solved,,0.179164,160.576360,160.576360,1314.969669,688.676198,0.343712,19.851663,19.851663,0.000489,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|46|B-CORE-no-bottleneck,2026-06-03T15:05:40,L_rush_job_seed46,L,rush_job,46,40046,40046,1.0,B-CORE-no-bottleneck,solved,,0.178779,162.254492,162.254492,1377.037959,920.915282,0.400755,26.638658,26.638658,0.000447,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|46|B-CORE-no-qp,2026-06-03T15:05:40,L_rush_job_seed46,L,rush_job,46,40046,40046,1.0,B-CORE-no-qp,solved,,0.178581,158.342340,158.342340,1309.689393,690.317984,0.345158,21.707166,21.707166,0.000448,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|46|B-CORE-no-transport,2026-06-03T15:05:40,L_rush_job_seed46,L,rush_job,46,40046,40046,1.0,B-CORE-no-transport,solved,,0.179661,193.059073,193.059073,1603.414909,1214.963178,0.431086,35.363554,35.363554,0.000552,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|47|B-CORE,2026-06-03T15:05:41,L_rush_job_seed47,L,rush_job,47,40047,40047,1.0,B-CORE,solved,,0.189456,142.704369,142.704369,1315.953224,685.243647,0.342417,20.981772,20.981772,0.000589,true,3,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|47|B-CORE-no-graph,2026-06-03T15:05:41,L_rush_job_seed47,L,rush_job,47,40047,40047,1.0,B-CORE-no-graph,solved,,0.191862,142.704369,142.704369,1315.953224,685.243647,0.342417,20.981772,20.981772,0.000605,true,3,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|47|B-CORE-no-bottleneck,2026-06-03T15:05:42,L_rush_job_seed47,L,rush_job,47,40047,40047,1.0,B-CORE-no-bottleneck,solved,,0.191540,159.809200,159.809200,1365.145911,891.655286,0.395097,25.055862,25.055862,0.000567,true,3,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|47|B-CORE-no-qp,2026-06-03T15:05:42,L_rush_job_seed47,L,rush_job,47,40047,40047,1.0,B-CORE-no-qp,solved,,0.190530,142.704369,142.704369,1315.953224,685.243647,0.342417,20.981772,20.981772,0.000594,true,3,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|47|B-CORE-no-transport,2026-06-03T15:05:42,L_rush_job_seed47,L,rush_job,47,40047,40047,1.0,B-CORE-no-transport,solved,,0.197939,198.240514,198.240514,1595.678033,1302.452120,0.449411,33.096173,33.096173,0.000506,true,3,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|48|B-CORE-no-graph,2026-06-03T15:05:43,L_rush_job_seed48,L,rush_job,48,40048,40048,1.0,B-CORE-no-graph,solved,,0.181518,160.670575,160.670575,1302.707136,839.942326,0.392011,21.640874,21.640874,0.000412,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|48|B-CORE,2026-06-03T15:05:43,L_rush_job_seed48,L,rush_job,48,40048,40048,1.0,B-CORE,solved,,0.189751,160.670575,160.670575,1302.707136,839.942326,0.392011,21.640874,21.640874,0.000456,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|48|B-CORE-no-bottleneck,2026-06-03T15:05:43,L_rush_job_seed48,L,rush_job,48,40048,40048,1.0,B-CORE-no-bottleneck,solved,,0.185626,165.089484,165.089484,1407.710785,824.595319,0.369392,25.962855,25.962855,0.000465,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|48|B-CORE-no-qp,2026-06-03T15:05:43,L_rush_job_seed48,L,rush_job,48,40048,40048,1.0,B-CORE-no-qp,solved,,0.185840,160.670575,160.670575,1314.748770,827.664156,0.386323,21.639515,21.639515,0.000431,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|48|B-CORE-no-transport,2026-06-03T15:05:43,L_rush_job_seed48,L,rush_job,48,40048,40048,1.0,B-CORE-no-transport,solved,,0.188059,192.163121,192.163121,1580.518913,1358.391032,0.462209,35.678237,35.678237,0.000447,true,3,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|49|B-CORE,2026-06-03T15:05:45,L_rush_job_seed49,L,rush_job,49,40049,40049,1.0,B-CORE,solved,,0.171343,137.097272,137.097272,1256.975562,704.335127,0.359115,20.520623,20.520623,0.000424,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|49|B-CORE-no-graph,2026-06-03T15:05:45,L_rush_job_seed49,L,rush_job,49,40049,40049,1.0,B-CORE-no-graph,solved,,0.173757,137.097272,137.097272,1256.975562,704.335127,0.359115,20.520623,20.520623,0.000428,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|49|B-CORE-no-bottleneck,2026-06-03T15:05:45,L_rush_job_seed49,L,rush_job,49,40049,40049,1.0,B-CORE-no-bottleneck,solved,,0.173321,152.476080,152.476080,1393.929582,849.461564,0.378651,26.930431,26.930431,0.000444,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|49|B-CORE-no-qp,2026-06-03T15:05:45,L_rush_job_seed49,L,rush_job,49,40049,40049,1.0,B-CORE-no-qp,solved,,0.170637,127.980498,127.980498,1238.868961,617.095961,0.332493,19.821448,19.821448,0.000418,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|49|B-CORE-no-transport,2026-06-03T15:05:45,L_rush_job_seed49,L,rush_job,49,40049,40049,1.0,B-CORE-no-transport,solved,,0.177586,183.986885,183.986885,1506.967599,1259.929641,0.455358,34.535680,34.535680,0.000456,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|50|B-CORE,2026-06-03T15:05:46,L_rush_job_seed50,L,rush_job,50,40050,40050,1.0,B-CORE,solved,,0.190403,154.429136,154.429136,1312.661819,764.524616,0.368058,21.608089,21.608089,0.000550,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|50|B-CORE-no-graph,2026-06-03T15:05:46,L_rush_job_seed50,L,rush_job,50,40050,40050,1.0,B-CORE-no-graph,solved,,0.188292,154.429136,154.429136,1312.661819,764.524616,0.368058,21.608089,21.608089,0.000589,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|50|B-CORE-no-bottleneck,2026-06-03T15:05:46,L_rush_job_seed50,L,rush_job,50,40050,40050,1.0,B-CORE-no-bottleneck,solved,,0.183517,144.971360,144.971360,1262.338202,867.727477,0.407371,23.605362,23.605362,0.000451,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|50|B-CORE-no-qp,2026-06-03T15:05:46,L_rush_job_seed50,L,rush_job,50,40050,40050,1.0,B-CORE-no-qp,solved,,0.188574,143.131732,143.131732,1345.800126,718.487825,0.348056,21.335513,21.335513,0.000470,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|50|B-CORE-no-transport,2026-06-03T15:05:46,L_rush_job_seed50,L,rush_job,50,40050,40050,1.0,B-CORE-no-transport,solved,,0.190769,195.785429,195.785429,1512.130028,1307.589017,0.463730,33.078457,33.078457,0.000451,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|51|B-CORE,2026-06-03T15:05:48,L_rush_job_seed51,L,rush_job,51,40051,40051,1.0,B-CORE,solved,,0.206566,146.865071,146.865071,1368.775069,821.221797,0.374988,21.297826,21.297826,0.000484,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|51|B-CORE-no-graph,2026-06-03T15:05:48,L_rush_job_seed51,L,rush_job,51,40051,40051,1.0,B-CORE-no-graph,solved,,0.210999,146.865071,146.865071,1368.775069,821.221797,0.374988,21.297826,21.297826,0.000476,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|51|B-CORE-no-bottleneck,2026-06-03T15:05:48,L_rush_job_seed51,L,rush_job,51,40051,40051,1.0,B-CORE-no-bottleneck,solved,,0.214430,163.869890,163.869890,1539.944174,935.266807,0.377853,25.990433,25.990433,0.000552,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|51|B-CORE-no-qp,2026-06-03T15:05:49,L_rush_job_seed51,L,rush_job,51,40051,40051,1.0,B-CORE-no-qp,solved,,0.210167,154.541105,154.541105,1367.922690,811.397860,0.372317,21.038342,21.038342,0.000499,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|rush_job|51|B-CORE-no-transport,2026-06-03T15:05:49,L_rush_job_seed51,L,rush_job,51,40051,40051,1.0,B-CORE-no-transport,solved,,0.223403,217.046138,217.046138,1722.969980,1584.053711,0.478997,35.960254,35.960254,0.000526,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|mixed|42|B-CORE,2026-06-03T15:05:50,L_mixed_seed42,L,mixed,42,50042,50042,1.0,B-CORE,solved,,0.185488,147.699705,147.699705,1313.554873,763.822231,0.367686,22.394858,22.394858,0.000435,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|mixed|42|B-CORE-no-graph,2026-06-03T15:05:50,L_mixed_seed42,L,mixed,42,50042,50042,1.0,B-CORE-no-graph,solved,,0.187775,147.699705,147.699705,1313.554873,763.822231,0.367686,22.394858,22.394858,0.000454,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|mixed|42|B-CORE-no-bottleneck,2026-06-03T15:05:50,L_mixed_seed42,L,mixed,42,50042,50042,1.0,B-CORE-no-bottleneck,solved,,0.190669,175.482547,175.482547,1490.526832,994.804114,0.400270,28.532069,28.532069,0.000465,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|mixed|42|B-CORE-no-qp,2026-06-03T15:05:50,L_mixed_seed42,L,mixed,42,50042,50042,1.0,B-CORE-no-qp,solved,,0.185281,147.671324,147.671324,1306.558655,785.421690,0.375444,22.459513,22.459513,0.000435,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|mixed|42|B-CORE-no-transport,2026-06-03T15:05:50,L_mixed_seed42,L,mixed,42,50042,50042,1.0,B-CORE-no-transport,solved,,0.195477,200.111532,200.111532,1663.873927,1284.055537,0.435579,34.166555,34.166555,0.000502,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|mixed|43|B-CORE,2026-06-03T15:05:51,L_mixed_seed43,L,mixed,43,50043,50043,1.0,B-CORE,solved,,0.196545,159.394990,159.394990,1468.299295,795.962966,0.351533,22.779680,22.779680,0.000427,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|mixed|43|B-CORE-no-graph,2026-06-03T15:05:51,L_mixed_seed43,L,mixed,43,50043,50043,1.0,B-CORE-no-graph,solved,,0.195023,159.394990,159.394990,1468.299295,795.962966,0.351533,22.779680,22.779680,0.000388,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
main|L|mixed|43|B-CORE-no-bottleneck,2026-06-03T15:05:51,L_mixed_seed43,L,mixed,43,50043,50043,1.0,B-CORE-no-bottleneck,solved,,0.197856,174.836458,174.836458,1577.368084,954.021114,0.376877,29.496911,29.496911,0.000559,true,4,objective equals makespan; due-date/tardiness fields are not available in this instance format
